,amount,aot_0_max,aot_0_mean,aot_0_min,aot_0_std,ncs_412_max,ncs_412_mean,ncs_412_min,ncs_412_std,ncs_443_max,ncs_443_mean,ncs_443_min,ncs_443_std,ncs_469_max,ncs_469_mean,ncs_469_min,ncs_469_std,ncs_488_max,ncs_488_mean,ncs_488_min,ncs_488_std,ncs_531_max,ncs_531_mean,ncs_531_min,ncs_531_std,ncs_547_max,ncs_547_mean,ncs_547_min,ncs_547_std,ncs_555_max,ncs_555_mean,ncs_555_min,ncs_555_std,ncs_645_max,ncs_645_mean,ncs_645_min,ncs_645_std,ncs_667_max,ncs_667_mean,ncs_667_min,ncs_667_std,ncs_678_max,ncs_678_mean,ncs_678_min,ncs_678_std,nsst_0_max,nsst_0_mean,nsst_0_min,nsst_0_std,sst_0_max,sst_0_mean,sst_0_min,sst_0_std,aot_0_raw_ippa_mean,ncs_412_raw_ippa_mean,ncs_443_raw_ippa_mean,ncs_469_raw_ippa_mean,ncs_488_raw_ippa_mean,ncs_531_raw_ippa_mean,ncs_547_raw_ippa_mean,ncs_555_raw_ippa_mean,ncs_645_raw_ippa_mean,ncs_667_raw_ippa_mean,ncs_678_raw_ippa_mean,nsst_0_raw_ippa_mean,sst_0_raw_ippa_mean,aot_0_raw_ippa_std,ncs_412_raw_ippa_std,ncs_443_raw_ippa_std,ncs_469_raw_ippa_std,ncs_488_raw_ippa_std,ncs_531_raw_ippa_std,ncs_547_raw_ippa_std,ncs_555_raw_ippa_std,ncs_645_raw_ippa_std,ncs_667_raw_ippa_std,ncs_678_raw_ippa_std,nsst_0_raw_ippa_std,sst_0_raw_ippa_std,aot_0_raw_ippa_mean_ippa_std,ncs_412_raw_ippa_mean_ippa_std,ncs_443_raw_ippa_mean_ippa_std,ncs_469_raw_ippa_mean_ippa_std,ncs_488_raw_ippa_mean_ippa_std,ncs_531_raw_ippa_mean_ippa_std,ncs_547_raw_ippa_mean_ippa_std,ncs_555_raw_ippa_mean_ippa_std,ncs_645_raw_ippa_mean_ippa_std,ncs_667_raw_ippa_mean_ippa_std,ncs_678_raw_ippa_mean_ippa_std,nsst_0_raw_ippa_mean_ippa_std,sst_0_raw_ippa_mean_ippa_std,diff_amount,change_amount
2015.01.08,1,241,76.0603693182,1,70.1028053345,241,106.663050847,1,88.5053116716,241,71.4102384292,1,59.4300596074,241,108.609429979,1,92.409570205,241,138.445747801,1,95.4202042816,241,74.1574434918,1,60.8409000428,241,62.0427350427,1,58.1196137686,225,95.6511945392,1,69.0508580458,241,92.3374613003,1,39.0937146407,241,107.195321637,1,68.932260853,241,95.2453066333,1,61.1246896473,241,102.614352283,16,91.0776745144,241,60.3412054988,16,67.0908813732,27.167562394646033,145.67588950727134,126.81113282736442,111.2971916944237,102.70387216809351,87.90774514582365,86.0047865716909,88.3948694946734,121.63435676799538,132.37489737855856,138.64754783560753,161.8971835491598,165.75220280621016,15.681330837260605,23.327424405448376,20.32054008472363,20.8126470456599,20.355999529856646,20.049491075817407,20.02858791024986,19.93453545808539,24.048092814254858,24.68726085285263,24.849071628196963,12.218362298498729,10.918850219300877,1.3749841246455705,1.755342527662553,1.2702028067111288,1.108056073201239,0.9333495107713546,0.5554890084447431,0.6052800173561652,0.5882966084311462,1.2527373813626606,1.2842535016652692,2.204881629000042,1.5937414226701792,1.1849425785769048,1,1
2015.12.23,3,161,86.8695652174,16,64.9014666866,161,76.28,1,57.9410182858,241,172.44,16,98.7072763275,193,71.5263157895,16,54.4884038084,81,27.6666666667,1,27.7888866676,241,218.107142857,16,66.1380262815,241,44.1875,16,62.9734256949,209,190.619047619,16,56.6539001225,16,9.90625,1,7.36698452133,161,74.90625,16,71.2141837062,49,30.4375,16,16.3705862372,241,99.5218541748,16,77.6852473793,241,88.3084745763,16,73.2892717915,29.643809042777868,149.95918477846718,129.4391411416952,113.57383357865649,104.66011847704458,89.83175176773045,87.7570659083708,89.70611757061897,123.78351669066421,132.09392133348842,133.83248172108563,170.676582874315,173.64303029757875,15.32675912896844,24.81518300287895,21.67500342238147,21.35445828581731,21.27824497853772,23.727208049798893,25.20704254688324,25.476632619127553,28.422510688823053,28.474709999680254,28.47678676399079,9.90167152293175,9.166713458644097,0.4743929840558656,2.0968627254757517,1.769984205328115,1.4244167015806402,1.2384359179120996,1.353299150618158,1.4798925372945992,1.4744074665346232,2.3773025320549968,3.8759071212834106,4.01613159951134,2.193509467747441,2.343983495143451,-1,-1
2017.02.15,1,241,109.493358048,16,88.0523251126,241,85.0705696203,1,72.234238487,241,102.71898977,1,87.8258492293,241,77.5182549505,1,57.8017077108,241,75.3641545282,1,53.6577572698,241,119.680237489,1,104.053382469,241,103.988378685,16,86.7625426698,241,158.255681818,1,98.698320606,241,92.2265258216,16,78.935027663,241,100.789817232,16,58.9470971452,241,87.0911983033,16,65.7897302592,241,111.14830079,16,90.7629179148,241,99.8151004668,16,94.0397470869,30.95791237127512,149.10185559289297,131.5940147831893,116.16115039920254,107.28799191497143,90.5787625661811,89.49793439783289,91.88283497190935,119.02287874756513,129.67474074585044,132.27434021721396,159.8465905464366,161.9508147414753,16.888460726236872,21.019366221602564,18.754291661329784,18.00669052856333,17.894775001137404,18.797873724328046,18.67150608031249,18.4626717825275,15.38752989230142,15.532484204128949,15.500881258940833,11.088257815429026,10.88786763271721,0.49953230966487844,2.3681797563828546,2.0508231544965376,1.6242077540159037,1.3505274467041042,0.8591329222757975,1.19373070222742,1.2949363745970055,1.4879603488792283,1.7108140962546041,1.774675931827931,1.6815400027213292,1.511782646180465,0,0
2017.12.13,1,241,86.3321188031,1,74.4687793182,241,59.6508126977,1,54.1183480762,241,85.6952954616,1,73.6674919226,241,137.53708386,1,100.725419793,241,149.779479699,1,96.9746332868,241,105.757342321,1,63.3144391082,241,43.9054438712,1,47.120497278,241,80.8842679714,1,59.0752469275,241,107.697096774,1,54.1490433415,241,150.364962866,1,58.9415616804,241,152.673514077,1,56.3875284547,241,96.775307303,16,82.4602225662,241,96.7045436138,16,85.1512178896,21.861929579543776,138.26527859517884,122.16233535384919,108.0121245888514,99.94195522998928,86.60626678576656,85.01099682433463,87.29779406273059,119.01031568444103,128.4428529604192,130.82449594154147,170.57218382243408,172.6315006925807,13.870820934242905,19.328543091414257,15.859719422726798,15.672645242952742,16.444866140442183,19.016794675394706,19.540396072208484,19.617268701050723,19.68020896297038,19.694801453177117,19.76540637694279,8.984609396132202,9.07744638772449,0.939599338424983,3.8353478242073273,2.855074600982962,2.1123059809911684,1.8179862446657151,1.5835650913460333,1.4029731016795721,1.3116598038870046,1.1410155376966158,1.388966164087678,1.4211437503103335,1.4073309067032993,1.651535076338785,1,1
2017.06.23,1,241,115.242441054,1,89.4759780817,241,73.6846543002,1,69.0496480923,241,96.8021070615,1,85.6884977124,241,69.5299604296,1,67.5964050463,241,63.0126509488,1,49.9318668719,241,116.794747359,1,96.1142260765,241,159.498246844,1,101.831934992,241,132.111144219,1,97.4141771712,241,134.497237569,16,70.923544071,241,122.012671821,16,94.761572583,241,124.825716987,16,32.5054851077,241,83.526429342,1,68.7624704978,225,78.481255449,1,61.4138869973,34.658738466940186,177.97624466016893,166.50191161075963,150.3878879301937,139.0484307236162,122.17954836570284,117.52150562104592,119.41022906818729,171.80405339505973,182.67667769852468,192.1289002380137,176.28899672265555,181.9107090128321,15.689609670907595,25.316891921144574,30.197178118134552,31.469632313363594,30.216015288025353,25.577654472737567,26.618865931638286,26.69464456352715,36.189508426081396,33.24795336294765,33.80275425333069,7.230873447992483,7.303152056085923,1.8227861277131183,2.630922568449918,3.98860448417199,4.429327686306313,4.4987356157597675,2.7728639220317994,2.0222494780665996,1.9969495953898493,1.8450104163734506,1.9150894005567243,3.9108224967826346,2.4151071131403365,2.971953335100435,0,0
2017.08.01,1,241,106.480874317,16,90.3053618418,241,95.0134321739,1,83.3066772874,241,69.9024847047,1,61.7142194278,241,90.79826546,1,79.4560862049,241,111.365961145,1,93.8011148117,241,158.688169869,1,96.1781186155,241,153.807559663,1,90.8460703071,241,80.7164189471,1,85.7556740955,241,89.2327683616,16,31.8795056586,241,95.7864106795,16,79.6140079245,241,36.196817914,1,31.8424549067,241,68.2407732865,1,57.6240773927,161,59.1798076923,1,54.5155533202,32.74868616224302,179.60960268349663,171.31911374888134,152.1321681606867,139.10882500630373,119.727471978035,117.26229351382031,120.30567378790589,173.64860096379704,184.6573057472828,186.72367042137955,186.120639140504,191.31556719404026,18.03764505403147,31.498534738502933,35.77065086685791,32.248863248166934,26.72186653563551,19.016038233738115,19.066337773526723,18.694750094135237,30.375370053890723,29.03536381304026,28.2798012943401,6.6727315161562215,6.7780600015661125,0.6734010409921952,1.2652589878957647,1.9693443104139077,1.7629329551009691,1.5760121799443227,1.2646535969541857,1.257133376966739,1.2129372863850363,2.171595223682583,2.108497459528472,2.027962580545674,2.1931667453404966,2.2151869211437654,0,0
2014.02.23,0,241,93.4479682854,16,85.2041070583,241,88.9556354916,1,80.4682709899,241,89.4622408687,1,84.0109715589,225,70.2940883013,1,54.9821220176,241,56.5461483425,1,49.4471976619,241,84.5115897916,1,77.6724856436,241,157.875472717,1,101.387864558,241,126.305242634,1,107.13923677,225,78.1374598071,16,83.1077608596,241,223.728679381,16,49.1718001676,241,177.485059353,16,87.8846604979,241,103.71517747,16,89.9774161968,241,91.002390107,1,86.1894139853,28.78848349983219,144.75757518697054,129.40980554177153,116.44792737390564,108.30661175699146,95.67008733778695,93.48461369758621,95.62550397866232,124.32552258710524,134.9224714670542,137.80901091695318,158.29887727151447,162.14569630050124,15.978378107655306,24.49837231057817,19.386213074436697,17.389411883465936,16.96593547146282,16.896761560008592,16.700279364038476,16.42315728653505,15.881314996628554,17.169050946971193,17.237303127775906,14.377287422661057,13.559097989786277,1.2298699103797741,2.6907492524770498,2.8227530601290924,2.823812301990075,2.557522436039684,2.1856282793775024,1.966715328979708,1.8217588772170838,1.7393585356988983,2.6251195678648656,2.973674005788995,9.566515797609046,1.914124645699862,0,0
2018.06.13,7,241,87.3586956522,16,90.2035839356,241,106.727272727,1,97.4073834322,241,73.3908045977,1,80.7590934806,241,90.0649350649,1,78.7089555231,241,76.1458333333,1,68.6109167648,241,104.012658228,16,98.4945534279,241,81.8024691358,16,85.3595763688,225,97.023255814,16,83.902348658,161,86.9318181818,16,53.420883611,113,75.7666666667,16,36.7172529837,113,73.0434782609,16,39.5226718214,241,87.4749716874,1,67.8792228737,193,44.7283511269,1,48.6858230113,32.59244764367414,179.98199035572017,166.11571621627985,146.8554429613064,134.321403850772,114.01172936296045,112.21004961912084,115.00350129289258,166.464748343716,178.1401402380786,180.57355743471476,175.6846550784895,180.69192820640882,15.709320898702934,27.524825727446455,28.579373920769807,27.06393330238053,23.58187415440961,20.555880784423536,20.9909958680206,20.963344023928713,27.56432595868635,25.941454548537333,25.174623660578266,6.911029596231676,7.653197545006603,0.7993365360298303,3.8291290442952692,5.318459365546806,4.140476595486823,3.4911197055907137,0.9238313171935651,0.7636653051426161,0.8015764083649324,1.9479541767247104,1.9776753466635881,1.9516457920483163,2.244359230075085,2.32123580213007,1,1
2016.08.14,0,225,50.5416666667,16,54.8034207925,193,99.3,16,67.2994056437,225,116.739130435,16,92.3529229741,209,66.5,16,58.3630876496,177,107.333333333,16,67.4899169424,193,35.6071428571,16,50.2538834929,177,127.793103448,16,64.5816133278,177,68.3333333333,16,61.8223260643,145,102.842105263,16,49.939187395,177,67.7,16,71.841561787,33,33.0,33,0.0,241,55.2597425498,1,49.4794600149,161,40.0973451327,1,43.613946905,36.468610368512245,172.27525849285294,161.66225406219178,144.3810165467025,132.6643802378518,115.20156686957876,111.44702956106435,113.75487135734423,162.6439581174994,174.04113089071413,176.41954953063882,187.58657684282443,191.75353461600463,17.435901049590505,31.06063395964341,32.71752814325987,28.143769822478813,23.85573471835542,18.5845319925113,18.83227783788349,18.66258021023242,28.204912408217897,26.403686848915036,25.57117700317272,7.144969828593096,6.4541552860473095,0.37922596786891555,3.8115731363765932,3.837231698611868,3.817623219481013,3.3835119495536725,2.4565313143812952,2.497686393662636,2.416651339960587,3.3379948963269124,3.1438533378755205,3.058306073003798,0.8300830080832172,0.5979666040594775,0,0
2017.07.11,1,241,90.7523555725,16,82.5288443418,241,92.8217923559,1,80.302564906,241,100.356434726,1,85.8995251219,241,90.407300224,1,79.3761229209,241,73.9292966249,1,70.3019934772,241,81.9010299166,1,60.8166179917,241,88.8579929673,1,88.5891985738,241,58.6664814403,1,68.0679289768,193,106.003656625,1,47.9707288631,193,84.4399476802,1,43.6283929156,193,63.1695127337,1,41.6968818763,241,82.1167667436,1,59.4219626483,193,53.322765942,1,48.4536149199,33.85816824576514,182.75797653116982,174.72145351152602,155.11552425143324,141.7015503875969,119.93228631231882,116.94387948839062,119.47439869226567,171.58149954155206,182.65704389060227,184.91931084623008,181.1822770782135,186.04220163344164,17.387363877020114,27.061085153437777,31.677230861086787,28.364989173657108,25.202615375314565,20.599115837457603,21.330333118406262,21.44650541369358,32.715978883756016,30.739664457475673,29.831935995342256,6.6190246704050875,6.555643772190009,1.0150529775206159,2.5328714993650805,3.2219610014241264,2.5673941554930573,2.1237546056140615,1.0243771079290516,0.8753979790231,1.0509333263442031,1.3246781739233566,1.308566103277497,3.875128056843647,2.139282915926016,2.083711570078745,0,0
2017.11.26,0,241,90.6096368715,16,74.2393870066,241,107.298645759,1,90.4340127837,241,54.4932767162,1,50.9652559596,241,76.5145772595,1,71.8870525879,241,130.711404729,16,97.2190765268,241,104.911637931,16,69.3646045927,241,156.928139183,16,100.447561881,241,172.932724252,16,85.3959487642,161,43.1021765417,16,34.2510622803,113,28.2125897294,1,28.0155667164,113,96.1080074488,16,36.1618131002,241,85.805945866,16,73.8605234657,241,81.257926612,16,67.3136670286,23.001295875095515,143.79920641185853,126.33581826116617,110.82433074513577,102.56035395699313,88.39480712144073,86.45039403855635,88.57100662663971,119.46744843836808,129.88800100092197,132.45865015542591,173.67917285776448,176.11823041740985,14.281615628685305,24.554556105170903,19.372358698205762,17.438338288220468,17.090815336675654,18.64139489132219,18.645949058763566,18.444809842386853,12.314791346561119,11.901826706205176,11.868024735430664,7.934778038272623,7.821454927797767,2.264402450953934,5.395284139334491,5.62701062678304,4.710045598639444,3.8568919740294834,3.459142653189277,3.3714779214547455,3.4041040447769886,5.469940096638704,5.661184039971227,5.58639954826357,2.3187441860538196,2.737560831248166,0,0
2016.07.26,0,241,110.776402039,1,91.9468684866,241,76.0906720742,1,70.6451412684,241,96.3338090481,1,86.4114886567,241,82.762189781,1,77.1283143661,241,64.5763330898,1,56.005519093,241,90.3931827746,1,70.7292186767,225,63.4021367521,1,63.6894685171,241,106.968905109,1,77.5110393614,241,148.045629147,16,89.4069612267,241,149.990176352,16,109.707495938,241,168.890204521,16,92.5892279086,241,70.6017518248,1,57.4642631935,225,32.8545765612,1,41.5949065573,35.525089908423176,179.74010801369326,168.65271867417516,151.55243113200163,138.62445261939385,119.69955756404816,116.1352684070246,118.16104833427396,168.32121303249886,178.78594586132888,180.85639163408817,186.50369990475494,191.36316863924242,16.53891027939745,27.96187470113494,28.177858326162244,26.809362818646004,21.46862301519943,19.571010198471704,20.674122452343113,21.0671512745788,33.22206471586339,31.402612399615457,30.652144602005084,7.303939176558623,6.734655024841248,0.6759043576976865,2.256071856777498,2.5007956925938473,2.470275974330558,2.122318035160999,1.1796542207257934,1.2679902197980188,1.305434235205884,2.3321527839623832,2.5579180629260487,2.6654744352912996,1.7953052190303942,1.53320235636035,0,0
2017.08.26,1,241,95.0271493213,16,83.2039373498,241,75.1938325991,1,64.7130389249,241,78.0384615385,16,70.4510696978,241,122.485981308,16,90.5990823834,193,74.8204081633,16,62.6619729087,193,78.8631578947,16,71.8994342305,241,117.480176211,1,101.542175886,225,136.120481928,1,94.2813525354,113,6.4593639576,1,19.101022366,193,63.735915493,16,64.8713025395,65,61.5527638191,16,12.5312064693,241,101.292266488,1,83.4253701467,193,54.6625172891,1,49.140491486,33.96026317774904,169.54148215380627,158.85829192553408,142.57761847099184,131.52803899548817,116.7989767640162,114.21731897228076,117.01957246493065,164.93259520863597,176.7437844347698,178.88155867673785,188.38593609543548,192.84127242850118,18.057390336793787,30.605769207626196,33.27809895448547,29.95520853607325,25.00655312647554,17.472737961168278,17.556473023917434,17.505308326490283,27.577295085788165,26.715475441072964,25.958494806856365,7.417893792883484,6.624928897021315,0.588469165610665,4.8321032013684775,5.87782839289016,4.805950227350641,3.942610261742686,1.3010290648376495,1.1773153404549956,1.1447623144283494,3.761040151152163,3.5113171386592876,3.4674066331545124,1.035199657262955,0.7721888530141983,0,0
2015.12.24,3,241,77.7021709634,1,71.8880398026,241,86.5522998296,1,77.6672668154,241,60.6275425142,1,56.1268063804,241,86.4046543939,1,81.7406151294,241,114.282179873,1,84.6573123145,241,70.2907647908,1,63.1532974338,241,121.171258377,16,78.5013130517,241,43.3496087637,1,60.5579857327,193,32.7585616438,16,43.4021919857,161,39.4861521914,1,44.0238850716,161,78.3233205898,1,40.8007680439,241,84.2398145081,16,81.3344205588,241,104.242779204,16,80.3954060965,30.17196136737635,150.69556773226137,129.52776448443083,113.52989607261358,104.62819439127105,89.9492805640633,87.94942612621236,89.97230929364471,123.8751814541858,132.10719555576824,133.85559836013272,170.61181793535025,173.5468719248795,15.808364560092228,24.827826323871484,21.55121154412962,21.23638170549021,21.156670103257678,23.627787636093593,25.09682191782041,25.367492422891758,28.266672903571205,28.359868685089385,28.36033689588108,9.911812209720896,9.112161238550913,0.4688417214152542,1.8789133417374642,1.614081114883644,1.2815056659049708,1.1136265916669013,1.3213634891160413,1.4621189466665503,1.4435943371084476,2.264459622940978,3.6347465483848818,3.7638758815174382,2.1591303718154466,2.30674860804942,-1,-1
2018.06.23,7,241,95.8949431595,1,83.0557327413,241,84.382276972,1,73.6813968477,241,86.8198287876,1,78.5137016248,241,51.6857416268,1,50.3196252634,241,94.7866614665,1,73.1543212714,241,65.4234540724,1,59.2026736573,241,50.7553812477,1,50.6121537473,241,99.2508263659,1,66.9015377713,241,146.304122723,16,103.182487962,241,110.87485242,16,74.104004375,193,79.108462646,16,76.2110105895,241,91.1374617217,1,69.3288745254,241,69.2828597747,1,63.2664569146,33.4318510804478,178.2384274928404,164.34722163677367,145.13132777922416,132.90894313655235,116.19026492718191,114.3610544129133,117.34697734964853,168.23077064935612,179.4821426711794,181.7527805259047,177.7683143628097,183.25685253163468,16.028987924266676,27.886068875130615,29.596222432139314,27.89123799826473,24.986338280427848,23.17145200972253,23.504271139827644,23.366526287487076,29.859470769214887,28.586701479448248,27.936830208795516,6.862357767956779,7.2362835969974455,0.8506552055891801,2.2851718126200042,3.0914321003739738,2.6772732311597465,2.3632661067560616,1.3497515787928194,1.4541392629923635,1.5024360140024424,2.154151441853153,2.299928148904394,2.295384240111234,2.3419494010969366,2.466901933702057,1,1
2016.10.19,0,241,92.2483926275,16,83.1142334769,241,76.6094662219,1,69.3492652157,241,96.3977296182,1,84.5066158767,241,82.0191290191,1,68.8724943101,241,48.2968497577,1,52.1763692862,241,83.7573516464,1,70.4549795503,241,173.717437292,1,80.5975095055,241,99.0998116761,1,89.6969014099,241,50.0638893463,1,44.7340701766,241,102.736163353,1,31.1200502277,241,94.3674957118,1,43.6610701471,241,75.1151656841,1,58.3864564791,193,73.4594399277,1,51.4869145973,27.007749579886532,176.150845099956,159.80406173674464,137.3349965593519,123.94562004022457,102.02792388636706,99.45828694119002,101.66746062451455,139.55488793528627,151.37256607373322,154.0218311335828,187.07243986535136,190.6827383045637,15.73915985503286,27.632472154926177,22.65502883978126,18.950753408543022,17.130975438332577,16.177325169270766,16.579588472594505,16.63760597821573,22.701366040647585,23.23581015622296,22.967751033620488,6.11785866718806,6.475944061253878,0.6107169293896715,1.6140671947730887,1.069495451107878,1.6851675462216422,4.1738534901119735,3.61170530241537,3.215799152482377,3.1554018083958257,4.439282929484931,4.725633393737732,4.800242205742025,0.4906284142615385,0.5015377482956674,0,0
